Country Name,Country Code,Region,occupational_group,occupancy_group,occupancy_category,Essential Workers,Vital Workers,Indoor Essential Workers,Indoor Vital Workers,Scaled ECA (L/s/person),Indoor Essential CADR Requirement (L/s),Indoor Vital CADR Requirement (L/s)
Uganda,UGA,Eastern Africa,Security,Commercial/Retail,Office,189094.71081610094,151275.76865288077,154427.34716648242,123541.87773318593,85.5,13203538.182734247,10562830.546187397
Uganda,UGA,Eastern Africa,Transport,Commercial/Retail,Transportation waiting,650073.2277611486,531878.0954409399,134611.12292023786,110136.37329837642,171.0,23018502.019360673,18833319.83402237
Uganda,UGA,Eastern Africa,Manual,Industrial,Manufacturing,622505.1018569397,229091.37337802968,390078.2197942702,149689.65535253886,142.5,55586146.3206835,21330775.887736786
Uganda,UGA,Eastern Africa,Cleaning,Commercial/Retail,Office,216329.10921879238,14558.60937558798,150866.52374933063,6976.000325802574,85.5,12899087.780567769,596448.02785612
Uganda,UGA,Eastern Africa,Tech,Commercial/Retail,Office,188985.23592616591,22730.97951659361,133378.106884539,17192.552812040158,85.5,11403828.138628086,1469963.2654294334
Uganda,UGA,Eastern Africa,ArmedForces,Correctional facilities,Dayroom,24118.07022502533,9647.228090010132,24118.07022502533,9647.228090010132,114.0,2749460.0056528877,1099784.002261155
Ukraine,UKR,Eastern Europe,Food,Industrial,Manufacturing,2016305.824978241,2016305.824978241,574722.3749819992,574722.3749819992,142.5,81897938.43493488,81897938.43493488
Ukraine,UKR,Eastern Europe,Health,Health care,Patient room,973721.9785457719,625703.6204758195,914241.6400777232,587639.3790765671,199.5,182391207.19550577,117234056.12577514
Ukraine,UKR,Eastern Europe,Retail,Commercial/Retail,Retail,1605455.9112896,123496.60856073846,1481959.3027288616,113996.86944068164,114.0,168943360.51109022,12995643.116237706
Ukraine,UKR,Eastern Europe,Security,Commercial/Retail,Office,0.0,0.0,0.0,0.0,85.5,0.0,0.0
Ukraine,UKR,Eastern Europe,Transport,Commercial/Retail,Transportation waiting,1498885.6963960296,1226361.0243240246,310375.32097089506,253943.4444307323,171.0,53074179.88602305,43424328.99765523
Ukraine,UKR,Eastern Europe,Manual,Industrial,Manufacturing,1472045.5106860087,888533.4130834158,918703.3269359277,606607.9440419571,142.5,130915224.0883697,86441632.0259789
Ukraine,UKR,Eastern Europe,Cleaning,Commercial/Retail,Office,379751.6461491929,0.0,295362.3914493722,0.0,85.5,25253484.468921326,0.0
Ukraine,UKR,Eastern Europe,Tech,Commercial/Retail,Office,754496.881631749,216188.8878766946,546225.6786879253,170632.7109085393,85.5,46702295.527817614,14589096.782680111
Ukraine,UKR,Eastern Europe,ArmedForces,Correctional facilities,Dayroom,0.0,0.0,0.0,0.0,114.0,0.0,0.0
Uruguay,URY,South America,Food,Industrial,Manufacturing,130012.28702086685,120482.86493124004,50482.31227528336,44526.42346926661,142.5,7193729.499227879,6345015.344370492
Uruguay,URY,South America,Health,Health care,Patient room,105672.72763071787,54931.78878661306,90112.22397924984,47937.32772550951,199.5,17977388.683860343,9563496.881239148
Uruguay,URY,South America,Retail,Commercial/Retail,Retail,165067.41378103168,12490.37364405618,149884.48372867418,11529.575671436476,114.0,17086831.145068858,1314371.6265437582
Uruguay,URY,South America,Security,Commercial/Retail,Office,41900.1495927209,33520.11967417672,34218.45550072207,27374.764400577656,85.5,2925677.945311737,2340542.3562493897
Uruguay,URY,South America,Transport,Commercial/Retail,Transportation waiting,89664.50659817886,73361.86903487361,18566.89278043097,15191.09409307989,171.0,3174938.665453696,2597677.089916661
Uruguay,URY,South America,Manual,Industrial,Manufacturing,112585.94812374782,52078.836203057195,68556.13893512916,34143.16807425117,142.5,9769249.798255906,4865401.450580792
Uruguay,URY,South America,Cleaning,Commercial/Retail,Office,71932.08829127887,2106.9885794063216,53430.49897892601,1009.5986942988625,85.5,4568307.662698174,86320.68836255274
Uruguay,URY,South America,Tech,Commercial/Retail,Office,37727.88938323161,7982.711706576552,27402.29334053206,6246.314955355363,85.5,2342896.080615491,534059.9286828835
Uruguay,URY,South America,ArmedForces,Correctional facilities,Dayroom,4412.989578225467,1765.1958312901872,4412.989578225467,1765.1958312901872,114.0,503080.81191770325,201232.32476708136
United States,USA,Northern America,Food,Industrial,Manufacturing,4046562.9598698653,1864997.2992677137,1885090.5833755548,521612.04549920995,142.5,268625408.13101655,74329716.48363742
United States,USA,Northern America,Health,Health care,Patient room,15760579.584062641,9372775.227880105,14259644.93870411,8586742.119493578,199.5,2844799165.27147,1713055052.8389688
United States,USA,Northern America,Retail,Commercial/Retail,Retail,8472451.513880447,643204.8335347942,7718458.002417531,593727.5386475023,114.0,879904212.2755985,67684939.40581526
United States,USA,Northern America,Security,Commercial/Retail,Office,2029805.6255419804,1623844.5004335844,1657674.5941926173,1326139.6753540938,85.5,141731177.8034688,113384942.24277502
United States,USA,Northern America,Transport,Commercial/Retail,Transportation waiting,5841412.110614001,4779337.181411456,1209585.3360362325,989660.7294841905,171.0,206839092.46219575,169231984.74179658
United States,USA,Northern America,Manual,Industrial,Manufacturing,8129731.722119497,4248743.185116264,4897839.746641303,2772538.114462146,142.5,697942163.8963858,395086681.3108558
United States,USA,Northern America,Cleaning,Commercial/Retail,Office,2501669.7665970633,347811.7746560354,1530301.3098474513,166659.8086893503,85.5,130840761.99195708,14249413.64293945
United States,USA,Northern America,Tech,Commercial/Retail,Office,4686986.717314505,1173591.0633333777,3521405.996597051,927081.9288304311,85.5,301080212.70904785,79265504.91500185
United States,USA,Northern America,ArmedForces,Correctional facilities,Dayroom,0.0,0.0,0.0,0.0,114.0,0.0,0.0
Vietnam,VNM,South-eastern Asia,Food,Industrial,Manufacturing,15239408.779811721,15070613.269403445,4695663.250912461,4590166.05690729,142.5,669132013.2550257,654098663.1092888
Vietnam,VNM,South-eastern Asia,Health,Health care,Patient room,640364.5074094752,374013.36334234185,578754.6248400786,342213.0718124439,199.5,115461547.65559569,68271507.82658255
Vietnam,VNM,South-eastern Asia,Retail,Commercial/Retail,Retail,7490927.515143746,556817.2548514267,6681807.058217119,513985.15832439373,114.0,761726004.6367517,58594308.048980884
Vietnam,VNM,South-eastern Asia,Security,Commercial/Retail,Office,325048.6577834779,260038.92622678238,265456.403856507,212365.1230852056,85.5,22696522.52973135,18157218.023785077
Vietnam,VNM,South-eastern Asia,Transport,Commercial/Retail,Transportation waiting,1912266.6758116717,1564581.8256640956,395974.41266807343,323979.0649102419,171.0,67711624.56624056,55400420.09965137
Vietnam,VNM,South-eastern Asia,Manual,Industrial,Manufacturing,5714945.001651195,2819855.14575718,3566324.958585613,1858047.234250487,142.5,508201306.5984498,264771730.88069442
Vietnam,VNM,South-eastern Asia,Cleaning,Commercial/Retail,Office,759138.2933988849,112038.56795523918,456617.04980815266,53685.14714521878,85.5,39040757.75859705,4590080.080916206
Vietnam,VNM,South-eastern Asia,Tech,Commercial/Retail,Office,944708.3952568775,135066.35397085524,696951.2462669141,104290.95667397209,85.5,59589331.55582115,8916876.795624614
Vietnam,VNM,South-eastern Asia,ArmedForces,Correctional facilities,Dayroom,131149.76716194913,52459.906864779674,131149.76716194913,52459.906864779674,114.0,14951073.4564622,5980429.382584883
Vanuatu,VUT,Melanesia,Food,Industrial,Manufacturing,44194.35777914856,43958.944997211605,6455.258578324578,6308.125589613985,142.5,919874.3474112523,898907.8965199928
Vanuatu,VUT,Melanesia,Health,Health care,Patient room,960.8268758236935,481.10797611041806,825.0073854400915,420.7820908285303,199.5,164588.97339529826,83946.0271202918
Vanuatu,VUT,Melanesia,Retail,Commercial/Retail,Retail,8773.545637520185,610.4723977320806,7325.668772784968,563.5129825219205,114.0,835126.2400974863,64240.48000749894
Vanuatu,VUT,Melanesia,Security,Commercial/Retail,Office,932.719849853918,746.1758798831345,761.7212107140331,609.3769685712264,85.5,65127.163516049826,52101.73081283986
Vanuatu,VUT,Melanesia,Transport,Commercial/Retail,Transportation waiting,2274.936501071015,1861.311682694467,471.07270981773536,385.4231262145108,171.0,80553.43337883275,65907.35458268134
Vanuatu,VUT,Melanesia,Manual,Industrial,Manufacturing,3875.3240080496007,1198.629363892149,2370.460686485605,729.2694726150107,142.5,337790.6478241987,103920.89984763903
Vanuatu,VUT,Melanesia,Cleaning,Commercial/Retail,Office,1778.9993244286718,60.05630077562007,1311.9322264069765,28.776977454984618,85.5,112170.20535779648,2460.431572401185
Vanuatu,VUT,Melanesia,Tech,Commercial/Retail,Office,1447.2203440880037,323.520186977912,1046.8435135158416,253.47447457349904,85.5,89505.12040560445,21672.06757603417
Vanuatu,VUT,Melanesia,ArmedForces,Correctional facilities,Dayroom,117.51634594884351,47.00653837953741,117.51634594884351,47.00653837953741,114.0,13396.86343816816,5358.7453752672645
Samoa,WSM,Polynesia,Food,Industrial,Manufacturing,15405.550036797524,14686.78005866161,3197.5965859460925,2748.3653496111465,142.5,455657.5134973182,391642.0623195884
Samoa,WSM,Polynesia,Health,Health care,Patient room,1044.7772394613376,543.4393601882647,916.6168117177349,484.4074377441673,199.5,182865.05393768812,96639.28382996138
Samoa,WSM,Polynesia,Retail,Commercial/Retail,Retail,4260.009901595847,327.69306935352677,3932.3168322423207,302.48591017248623,114.0,448284.11887562455,34483.39375966343
Samoa,WSM,Polynesia,Security,Commercial/Retail,Office,1441.4133672828154,1153.1306938262524,1177.1542499476325,941.723399958106,85.5,100646.68837052258,80517.35069641807
Samoa,WSM,Polynesia,Transport,Commercial/Retail,Transportation waiting,2322.939089373776,1900.5865276694533,481.01263971881224,393.5557961335737,171.0,82253.16139191689,67298.0411388411
Samoa,WSM,Polynesia,Manual,Industrial,Manufacturing,2614.610417613008,943.1989476814532,1599.0330937292772,615.3900536221278,142.5,227862.215856422,87693.0826411532
Samoa,WSM,Polynesia,Cleaning,Commercial/Retail,Office,388.09490863107635,22.381077158374264,275.1186423294456,10.724266138387671,85.5,23522.6439191676,916.9247548321459
Samoa,WSM,Polynesia,Tech,Commercial/Retail,Office,820.1425949018292,228.0883931894881,604.5854006351651,180.24155728732052,85.5,51692.051754306616,15410.653148065905
Samoa,WSM,Polynesia,ArmedForces,Correctional facilities,Dayroom,0.0,0.0,0.0,0.0,114.0,0.0,0.0
Kosovo,XKX,Southern Europe,Food,Industrial,Manufacturing,16578.455567762412,15040.683936447324,5462.405571843126,4501.298302271195,142.5,778392.7939876455,641435.0080736453
Kosovo,XKX,Southern Europe,Health,Health care,Patient room,20402.60593955336,11345.525380975321,18944.30938927382,10563.759874537569,199.5,3779389.723160127,2107470.094970245
Kosovo,XKX,Southern Europe,Retail,Commercial/Retail,Retail,58261.759514997975,4460.286339918895,53523.43607902673,4117.187390694364,114.0,6101671.713009047,469359.36253915745
Kosovo,XKX,Southern Europe,Security,Commercial/Retail,Office,19886.889615164688,15909.511692131751,16240.959852384492,12992.767881907595,85.5,1388602.0673788742,1110881.6539030995
Kosovo,XKX,Southern Europe,Transport,Commercial/Retail,Transportation waiting,16540.536167940325,13533.165955587538,3425.0605196240062,2802.3222433287333,171.0,585685.3488557051,479197.1036092134
Kosovo,XKX,Southern Europe,Manual,Industrial,Manufacturing,34698.459992295415,13984.209210653755,19353.26964804753,8951.286513067218,142.5,2757840.924846773,1275558.3281120786
Kosovo,XKX,Southern Europe,Cleaning,Commercial/Retail,Office,9145.00967796736,286.4558836125925,6770.62966632624,137.2601108977006,85.5,578888.8364708936,11735.7394817534
Kosovo,XKX,Southern Europe,Tech,Commercial/Retail,Office,12635.918524318484,2467.409431979063,9094.938661930677,1922.4077273442663,85.5,777617.2555950729,164365.86068793476
Kosovo,XKX,Southern Europe,ArmedForces,Correctional facilities,Dayroom,0.0,0.0,0.0,0.0,114.0,0.0,0.0
South Africa,ZAF,Southern Africa,Food,Industrial,Manufacturing,1826985.5215977258,1826985.5215977258,488979.12631265336,488979.12631265336,142.5,69679525.4995531,69679525.4995531
South Africa,ZAF,Southern Africa,Health,Health care,Patient room,593436.0628849494,379903.1010459683,557152.2466989503,356772.36462476326,199.5,111151873.21644059,71176086.74264027
South Africa,ZAF,Southern Africa,Retail,Commercial/Retail,Retail,866476.0697573303,66652.00536594848,799824.0643913818,61524.92803010629,114.0,91179943.34061752,7013841.795432117
South Africa,ZAF,Southern Africa,Security,Commercial/Retail,Office,0.0,0.0,0.0,0.0,85.5,0.0,0.0
South Africa,ZAF,Southern Africa,Transport,Commercial/Retail,Transportation waiting,1360605.90987211,1113223.0171680902,281741.62780180055,230515.87729238227,171.0,48177818.354107894,39418215.01699737
South Africa,ZAF,Southern Africa,Manual,Industrial,Manufacturing,1888666.4247886983,1045502.1925850278,1129139.7063798914,689563.7701390771,142.5,160902408.1591345,98262837.24481848
South Africa,ZAF,Southern Africa,Cleaning,Commercial/Retail,Office,2107007.7213103822,0.0,1638783.7832414086,0.0,85.5,140116013.46714044,0.0
South Africa,ZAF,Southern Africa,Tech,Commercial/Retail,Office,1306699.8649942335,250862.0108293237,930045.9767173602,194976.32075376753,85.5,79518931.0093343,16670475.424447125
South Africa,ZAF,Southern Africa,ArmedForces,Correctional facilities,Dayroom,15471.037949522939,6188.415179809176,15471.037949522939,6188.415179809176,114.0,1763698.326245615,705479.3304982461
Zambia,ZMB,Eastern Africa,Food,Industrial,Manufacturing,3269033.6282407423,3239737.5268895105,302682.3842257094,284372.3208811895,142.5,43132239.75216359,40523055.7255695
Zambia,ZMB,Eastern Africa,Health,Health care,Patient room,55069.27559494315,33474.170439586655,51660.681111590995,31411.629343137225,199.5,10306305.881762404,6266620.053955876
Zambia,ZMB,Eastern Africa,Retail,Commercial/Retail,Retail,662674.0826076157,50430.37567649389,605164.5081179267,46551.11600907128,114.0,68988753.92544363,5306827.225034126
Zambia,ZMB,Eastern Africa,Security,Commercial/Retail,Office,125997.16200558703,100797.72960446963,102897.68230456274,82318.14584365019,85.5,8797751.837040113,7038201.469632091
Zambia,ZMB,Eastern Africa,Transport,Commercial/Retail,Transportation waiting,148122.35884117114,121191.02087004912,30671.80157822231,25095.11038218189,171.0,5244878.069876015,4291263.8753531035
Zambia,ZMB,Eastern Africa,Manual,Industrial,Manufacturing,138962.50595722842,54472.443592715215,80212.48673297757,35509.67235769621,142.5,11430279.359449305,5060128.31097171
Zambia,ZMB,Eastern Africa,Cleaning,Commercial/Retail,Office,131567.1110591512,7642.723921465174,93201.166139812,3662.1385457020624,85.5,7968699.704953927,313112.84565752634
Zambia,ZMB,Eastern Africa,Tech,Commercial/Retail,Office,53548.40178999222,11499.843705873493,38500.81942506711,8990.08177382655,85.5,3291820.0608432377,768651.99166217
Zambia,ZMB,Eastern Africa,ArmedForces,Correctional facilities,Dayroom,10707.473903569848,4282.989561427939,10707.473903569848,4282.989561427939,114.0,1220652.0250069627,488260.8100027851
Zimbabwe,ZWE,Eastern Africa,Food,Industrial,Manufacturing,2771334.340135994,2763143.442661615,254441.65133976348,249322.34041827696,142.5,36257935.3159163,35528433.50960447
Zimbabwe,ZWE,Eastern Africa,Health,Health care,Patient room,57668.57645465394,32325.51061183484,52548.11000361936,29707.106095358973,199.5,10483347.945722062,5926567.666024115
Zimbabwe,ZWE,Eastern Africa,Retail,Commercial/Retail,Retail,731625.8702115553,37749.13442987178,452989.61315846146,34845.35485834318,114.0,51640815.90006461,3972370.453851122
Zimbabwe,ZWE,Eastern Africa,Security,Commercial/Retail,Office,184826.61043462256,147861.28834769802,150941.73185494173,120753.38548395337,85.5,12905518.073597517,10324414.458878014
Zimbabwe,ZWE,Eastern Africa,Transport,Commercial/Retail,Transportation waiting,120263.75013560955,98397.61374731691,24903.099775555514,20375.263452727242,171.0,4258430.061619993,3484170.0504163583
Zimbabwe,ZWE,Eastern Africa,Manual,Industrial,Manufacturing,355682.55310915294,165372.12135820574,213705.97764465897,105916.19831012766,142.5,30453101.814363904,15093058.259193191
Zimbabwe,ZWE,Eastern Africa,Cleaning,Commercial/Retail,Office,145140.05450196558,12767.496074950319,97636.64430089368,6117.758535913694,85.5,8347933.08772641,523068.3548206208
Zimbabwe,ZWE,Eastern Africa,Tech,Commercial/Retail,Office,123041.6152520017,19732.441318548637,87370.23424900789,15204.308359915847,85.5,7470155.028290175,1299968.364772805
Zimbabwe,ZWE,Eastern Africa,ArmedForces,Correctional facilities,Dayroom,3455.829193839205,1382.331677535682,3455.829193839205,1382.331677535682,114.0,393964.52809766936,157585.81123906776
